regressor,targets,train_mse,train_med,train_r2,test_mse,test_med,test_r2
linear regression,correct,0.5168474677646777,0.6757010446016819,0.48055276532393254,1.207341167961081,1.0428264621745016,-0.21203207178960715
linear regression,shuffled,0.6336752467055221,0.7549943637561939,0.3674175533935834,1.5076683582900912,1.187968360834239,-0.503171473239725
lasso regression (beta = 0.001),correct,0.5250587949406896,0.6832323408150297,0.47230198782495897,1.1258366440885788,1.0103292695350496,-0.13015165294709166
lasso regression (beta = 0.002),correct,0.5347758514146294,0.6911919033696285,0.46256746034729834,1.0800877555683248,0.9912749081186489,-0.08451684687629463
lasso regression (beta = 0.005),correct,0.560349697689895,0.7114235889017174,0.4370903422126694,1.0103209575062682,0.9618029352242173,-0.014918649180521604
lasso regression (beta = 0.01),correct,0.5911711542005769,0.7352285449083636,0.4063169632365039,0.9669760154781122,0.9444584437422263,0.02818496862645084
lasso regression (beta = 0.05),correct,0.6961644528416535,0.8124511459609972,0.2992923572482542,0.9099199541634777,0.9292280549421283,0.0843273113704329
lasso regression (beta = 0.1),correct,0.7661404325619774,0.8598840885703019,0.22873848326079294,0.8946312904958582,0.9292601633269071,0.10148873037852263
lasso regression (beta = 0.2),correct,0.8516822413557656,0.9143555095891606,0.14452485632160597,0.9283478998316844,0.9550718073914034,0.07012524968265432
lasso regression (beta = 0.02),correct,0.6300408227834221,0.7645164592925242,0.3670419449120047,0.9362401265427243,0.9342190557018728,0.058369049516078325
lasso regression (beta = 0.5),correct,0.9958913915554157,0.9938645136157876,0.00425349788345436,1.0381916292050206,1.0146164260289752,-0.0381465209482294
lasso regression (beta = 2.0),correct,0.9974093919993584,0.9946285773065243,0.0025918300328866273,1.0388591200093908,1.014921671242767,-0.038877450493291776
lasso regression (beta = 1.0),correct,0.9974093919993584,0.9946285773065243,0.0025918300328866273,1.0388591200093908,1.014921671242767,-0.038877450493291776
lasso regression (beta = 5.0),correct,0.9974093919993584,0.9946285773065243,0.0025918300328866273,1.0388591200093908,1.014921671242767,-0.038877450493291776
lasso regression (beta = 10.0),correct,0.9974093919993584,0.9946285773065243,0.0025918300328866273,1.0388591200093908,1.014921671242767,-0.038877450493291776
random forest regression,correct,0.004689878678141845,0.03681577282394605,0.9952760396809339,0.9034591785384213,0.9153289137006508,0.0885861320075067
random forest regression,shuffled,0.005886122383424449,0.045425399615883835,0.9941323805923984,1.259218957846001,1.0995625060332612,-0.2565160661882736
